RMSD,Trial 01,Trial 02,Trial 03,Trial 04,Trial 05,Trial 06,Trial 07,Trial 08,Trial 09,Trial 10
0.0,-0.049999999999931335,-0.0499999999999303,-0.04999999999994241,-0.04999999999992342,-0.04999999999993428,-0.049999999999935936,-0.04999999999994565,-0.04999999999993593,-0.049999999999941175,-0.04999999999992285
0.05,-1.8633420265115798e-07,-1.8633421423066276e-07,-1.863340726771041e-07,-1.8633428920536303e-07,-1.8633416922630982e-07,-1.8633415002846575e-07,-1.863340323078659e-07,-1.863341501721081e-07,-1.8633408776897892e-07,-1.8633429532663254e-07
0.1,-9.643909066521881e-24,-9.643910265139399e-24,-9.643895612655594e-24,-9.643918025920692e-24,-9.643905606650134e-24,-9.643903619443791e-24,-9.643891433959388e-24,-9.643903634312553e-24,-9.643897174844281e-24,-9.643918659545794e-24
0.15,-6.931888788842542e-51,-6.931890081163459e-51,-6.931874283208623e-51,-6.931898448655874e-51,-6.931885058491103e-51,-6.93188291593322e-51,-6.931869777841083e-51,-6.931882931964213e-51,-1.7951596343077878e-48,-6.931899131815408e-51
0.2,-3.4723851754207665e-63,-6.919713710047145e-89,-6.91969268311524e-89,-1.0482858465047924e-34,-6.919707024914935e-89,-3.145392102547937e-58,-2.0148017960776462e-47,-6.919704194527042e-89,-3.8155660007195087e-22,-4.5478477466203085e-54
0.25,-3.5708200016274136e-32,-5.695120140336626e-106,-3.4311948634257286e-68,-1.7012858918600825e-13,-4.166459116339567e-75,-1.0072910531264786e-28,-2.348211841748772e-21,-9.488238158479637e-118,-1.1306626886724658e-06,-7.001973803124209e-26
0.3,-5.0997191652475906e-12,-6.851846289181716e-64,-1.0235118889395712e-35,-0.004634578602724497,-1.0652126613220642e-40,-4.479949448006803e-10,-4.19364992917963e-06,-4.74528482062345e-73,-0.0465873997180019,-1.4971764895456138e-08
0.35,-0.010183148580446342,-1.1448861520990472e-32,-4.264493374992449e-14,-0.22192191329492705,-3.841075637425715e-17,-0.02767127705850941,-0.2336935817264269,-3.2959221470620865e-39,-0.02314067131208054,-0.044462771693465034
0.4,-0.07031382340939778,-2.6619005302570443e-12,-0.0028755849682131837,-0.2165696320985839,-0.00023610533143330207,-2.373685869725064e-05,-0.23409951271318047,-3.1792857558115987e-16,-0.014857219855101599,-0.04146260424715774
0.45,-0.1816926033862314,-0.00974654431784371,-0.24456458060308744,-0.5049007601727916,-0.11727890025107114,-2.8278426393514593e-19,-0.4364197580190862,-0.00042604973598573304,-0.12012186865122292,-0.04577656161668249
0.5,-0.3136574847971808,-0.10131883253811316,-0.5376266975807878,-0.45904035864314147,-0.036047625444887675,-1.2147058850428868e-16,-0.7396039777313168,-0.05787143987677229,-0.2387024329172351,-0.2433288559855672
0.55,-0.3726447126834774,-0.00018454831761363438,-0.5217480158994444,-0.5913686840419701,-0.2947346801995188,-0.0003486749819415226,-0.8794068679974574,-0.1622454773547923,-0.23428923661480597,-0.23773562817013877
0.6,-0.614991195787087,-0.09234858184942503,-0.6059246531783499,-0.8492106968559692,-0.20622571099340345,-0.08213905025408512,-0.6820217533071843,-0.18939310058959014,-0.19541881341864864,-0.2042727275032011
0.65,-0.6667978743459001,-0.15543866797061331,-0.5417280242015968,-1.4120158176335136,-0.215804362881684,-0.24577570620733694,-1.0050871394801297,-0.2249045619209652,-0.2421015609219223,-0.28775811026496173
0.7,-1.0864919914885414,-0.03875840774224242,-0.6899839173066195,-1.6337849143925895,-0.14729687084626394,-0.41140005567812504,-0.9334794807342758,-0.28881947089177495,-0.2881219069292872,-0.11895676697002372
0.75,-1.5004000332930183,-0.0041716718950632085,-0.7373866477842593,-1.951029840150671,-0.17108875253504685,-0.5526822338462046,-1.0988911131402768,-0.5747766007717272,-0.42871304855213177,-0.17735705183121217
0.8,-1.6414367689878226,-0.007619244026122867,-0.7906681765440741,-2.121898708844269,-0.31120961743245723,-0.631290533340838,-0.9279951516582524,-0.5841216951509692,-0.4188372646665999,-0.16662741789132793
0.85,-2.2105836763526323,-0.1457904363413554,-0.7246818469971246,-2.321263137333075,-0.11139884265550955,-0.9479896095606944,-1.05003294148046,-0.8273783932008831,-0.42358434519208865,-0.24862832134826704
0.9,-2.47615027282299,-0.30768716575294314,-0.6392568176887791,-2.6196099648366578,-0.1028309800195622,-1.3550249489590245,-0.9547770162552877,-0.9362533695554858,-0.6528833588935118,-0.4139629046562983
0.95,-2.708784145043763,-0.3033490358830884,-0.7623643938579487,-2.673794136508389,-0.21738152008059236,-1.3900675891190393,-1.0441846764065785,-1.0719790967904235,-0.5745526312497284,-0.42447482004470244
1.0,-2.8843863410297232,-0.40516560785200245,-1.0723712533557408,-2.721838673274709,-0.06461503729003258,-1.82335366260926,-0.9349116929348598,-1.049432394546116,-0.5873592615507869,-0.7572554784801127
1.05,-3.0434257261839424,-0.3416946559867587,-1.3574027311293149,-2.9837877461899587,-0.19860621093494313,-1.7387546533462659,-0.8715418486089674,-1.3833081305539994,-0.8276359140846475,-0.9458888500692221
1.1,-3.241191846022517,-0.45837582612964106,-1.903107385881219,-2.9779444121188257,-0.10934574755444045,-1.9380151878700953,-0.653943060248362,-1.2742563145974275,-1.3648844290241924,-1.208697715684581
1.15,-3.4131221950588686,-0.5086941613928218,-2.2358667388970552,-3.035133747308402,-0.12675035468191959,-2.013459563453438,-0.9199330011510587,-1.3427489442786729,-1.6595566679628917,-1.2569885047165525
1.2,-3.4050705882819976,-0.4900463804968419,-2.3409190279368586,-3.1912774617418393,-0.09662696354812261,-1.977530723908033,-1.204944875090377,-1.3637966605843275,-1.749091327690496,-1.4647972806069958
1.25,-3.5256243905586966,-0.39778109745587503,-2.533344238990097,-3.1605455016072397,-0.10183705360911614,-1.8909702880507522,-1.1211875058109677,-1.401054580879263,-1.947535716465016,-1.6478344447085458
1.3,-3.7979563032801775,-0.5000157417617827,-2.8368440851295107,-3.285774404294346,-0.24924583869681646,-1.9836560535347523,-1.0626587113067918,-1.4851205731023913,-2.0695281032380084,-1.748715978592097
1.35,-3.671625556149641,-0.30814923029149943,-2.8178231802692775,-3.260179008401224,-0.20919693316817467,-1.9725739927018209,-1.3719733370815912,-1.440957858332677,-2.2833385431764754,-2.1010787123041794
1.4,-3.761810028005694,-0.5179051095674513,-2.961266293640061,-3.226201122321988,-0.22582338348222933,-1.6880127876532645,-1.6501893969175974,-1.4359761975225391,-2.4008461716584537,-2.0838529497950846
1.45,-3.8474652703789918,-0.44520153028667675,-3.0525074065894064,-3.2848914799918987,-0.3421832889913657,-1.7302429371513868,-1.489553176187676,-1.319436834334332,-2.738717864170592,-2.293197891844479
1.5,-3.739897883276198,-0.3576391820906741,-3.1286881269437377,-3.2250746160173187,-0.5001245051494875,-1.7435845777892922,-1.7851829622749098,-1.2854031148966132,-2.7527745774162606,-2.3905177311546955
1.55,-3.5456576898528818,-0.29956650424207193,-3.535390308702793,-2.96161617957249,-0.6610313532867829,-1.6408284087784426,-1.7298650581472979,-1.3558834750919828,-2.8538861306369996,-2.6268591608505116
1.6,-3.5634003818027735,-0.36086460554670113,-3.427419465041754,-2.9294643208294553,-0.9211558974263542,-1.430534256363003,-1.7792062163099738,-1.3310864075701678,-2.9351884758650293,-2.6363475430284264
1.65,-3.466659180109265,-0.26894530026974095,-3.575137338501682,-2.9438170096422307,-1.2589531293847755,-1.5097543395925368,-1.9583858350744587,-1.2929053770191214,-2.9805817071126555,-2.652553758170149
1.7,-3.3337933378101376,-0.25478277303722385,-3.6346944979656897,-2.690721449184088,-1.3756554983321614,-1.311848822522488,-2.1552527235216483,-1.1736705318121488,-3.144045105432437,-2.4343022885263275
1.75,-3.1092844780154794,-0.37491371764998477,-3.660441087345064,-2.5333252746197874,-1.5163648254737507,-1.2161971684046877,-2.2455937971990863,-1.0923395381391763,-2.966387175860504,-2.5126465607730144
1.8,-2.9019629344972637,-0.2424492671092699,-3.679849665847058,-2.557499367412505,-1.862366934684651,-0.9378657210958847,-2.449186184288221,-1.1434803375275422,-2.9549952231769905,-2.583528992508252
1.85,-2.674977249236652,-0.21219052536746394,-3.528457409921712,-2.2106375121385,-1.9206894216475614,-1.0777660802770672,-2.727475028096919,-0.9722627894650872,-2.8696515488704666,-2.4847846140451777
1.9,-2.621936694041344,-0.36213521200600923,-3.453215424016076,-2.089981939358173,-2.1514436828268577,-1.1280185316006435,-2.735507858025724,-1.2892667343968518,-2.8021047443539633,-2.681004041997681
1.95,-2.283850069822599,-0.20466841421639895,-3.4025745544147736,-2.3217756951671955,-2.176754314088208,-1.375814962255046,-2.854898181585974,-1.511850636518174,-2.6151832464576676,-2.6863410699337185
2.0,-2.1553221132315334,-0.2942218322402394,-3.30926667277068,-2.2847590821059987,-2.4716686797195977,-1.310554478502977,-2.8242954265301,-1.5836613890160474,-2.648611926024273,-2.7096908657149115
2.05,-2.094928392575902,-0.3342913000125955,-3.4606109223098107,-2.335860788646013,-2.451706742726653,-1.6526567450951912,-2.995358566472639,-1.7945808779726633,-2.423353118490662,-2.9164944379923994
2.1,-1.9503390711876922,-0.5186298108954734,-3.256172413227364,-2.361656702978118,-2.5400313133584467,-1.8337429637091789,-2.857978336929705,-1.928244121240892,-2.1942414753209034,-2.7992409354172287
2.15,-1.9380866963353833,-0.57184658843284,-3.181956750017467,-2.545994030533899,-2.5871125371255723,-2.058375455555916,-3.0445696077143007,-2.0857905961315812,-2.3295882263448457,-2.974499200183571
2.2,-1.6792460185267482,-0.3687549500479053,-3.017322228903142,-2.585144656381502,-2.6389889992393756,-2.091532995225493,-2.876066866338381,-2.3390496036596224,-2.30204186184229,-2.8775282426750355
2.25,-1.442382450280887,-0.6143729360397683,-2.944948701679082,-2.603154467284805,-2.647701891474681,-2.356803525408504,-2.864764745377712,-2.5706462365947256,-2.5593981027145283,-2.7388083749749264
2.3,-1.2305730430207242,-0.53590130479333,-3.000438788189888,-2.468229559114541,-2.8730151559691683,-2.599920190871073,-2.8182654324718275,-2.619416974417133,-2.46891703320392,-2.8381602782817583
2.35,-1.2893418278517441,-0.5263623645125267,-2.6823747249722807,-2.462116987107584,-2.6928734118527973,-2.6738698873221614,-2.710273861799314,-2.903200841520134,-2.672760428711822,-2.4435663086694515
2.4,-1.274434986957308,-0.713139585581989,-2.5555066842623684,-2.5173580964580813,-2.886723389979386,-2.856822959157507,-2.662491660079575,-2.7870747084904943,-2.5068488748053346,-2.534181223377917
2.45,-1.0637990739423233,-0.5471251306615847,-2.380245770322707,-2.4001191695406057,-2.9422801243350443,-2.8372086145982425,-2.562770894427644,-2.7549037768730043,-2.7202607346020473,-2.124931730950309
2.5,-0.9273221469683676,-0.704774773956064,-2.3358164911378982,-2.322239404653738,-2.917415879926285,-3.0386112562240393,-2.447267365127691,-2.7813096315742345,-2.7442201320525226,-2.2322881449685292
2.55,-0.9467544685680414,-0.6799441617414533,-2.116045301851341,-2.165484902829485,-3.0037780858558336,-3.126165422049034,-2.3599706366525646,-2.828714962663539,-3.006798523345253,-2.2045543661548224
2.6,-1.0991653966955963,-0.9600373562645778,-2.035369546271693,-2.3226713532994143,-3.022129319419333,-3.077342188977554,-2.4539032757068,-2.669838705051848,-3.058699561191236,-2.158160535259171
2.65,-0.8634516812704757,-0.8407824739128494,-1.802594492187511,-2.3211129485886333,-2.948808201386584,-3.2265961919694495,-2.442176054884229,-2.736776153865367,-3.118375884561626,-2.3849673489031784
2.7,-1.065170643839373,-1.1032371414438675,-1.5972402218211372,-2.142390667496647,-2.897232810893827,-3.1695461962781715,-2.279252463093467,-2.751281552247211,-3.122208801130091,-2.367330534101161
2.75,-0.9897375254520957,-0.9600278996660893,-1.4483263650856026,-1.9013740804730341,-2.9262361533512316,-3.3508351541571075,-2.4892198127843823,-2.5218286743402745,-3.1557243177397396,-2.540132066590761
2.8,-1.1342166801152531,-1.1447330417631265,-1.3112929389283658,-1.6998652773489757,-2.953101345098036,-3.3164697720637895,-2.490810714278261,-2.534016057477962,-2.993011754343584,-2.813928071473053
2.85,-1.346709529312385,-1.323361397785377,-1.1334392524291468,-1.8122084066952542,-2.9454024298798807,-3.1719358716497106,-2.647157679681254,-2.1225639651485246,-3.0284354759207734,-2.9479519085780113
2.9,-1.1599452253012899,-1.4448254429312963,-1.17765963041965,-1.6308083274559455,-2.745678828183035,-3.2260546025632677,-2.452932854894283,-2.0883920056027336,-2.8951583192799513,-2.7594486844565775
2.95,-1.1006235056233367,-1.6481502019959204,-1.0751205079276032,-1.3806712486731127,-2.6584991741680306,-2.9446333392732646,-2.6300796092612995,-1.8411282421513182,-2.9785457661189385,-2.6155355306956194
3.0,-1.2380541996136214,-1.688297453711533,-1.0669484633238744,-1.2503988959440222,-2.5745956193840076,-2.9609380556587697,-2.6065967560046492,-1.8650060555182246,-2.7559779161371676,-2.7569616187282646
