RMSD,Trial 01,Trial 02,Trial 03,Trial 04,Trial 05,Trial 06,Trial 07,Trial 08,Trial 09,Trial 10
0.0,-0.049999999999935985,-0.049999999999930114,-0.049999999999939676,-0.049999999999936,-0.04999999999993223,-0.04999999999993319,-0.04999999999993916,-0.04999999999994292,-0.04999999999993504,-0.04999999999992741
0.05,-1.8633414944572027e-07,-1.8633421632730398e-07,-1.8633410585823e-07,-1.8633414934197753e-07,-1.8633419260722457e-07,-1.8633418165000655e-07,-1.8633411199653745e-07,-1.8633406638224488e-07,-1.8633416045798468e-07,-1.8633424622519938e-07
0.1,-9.643903559122818e-24,-9.643910482166819e-24,-9.643899047297251e-24,-9.64390354838407e-24,-9.643908026854491e-24,-9.64390689265146e-24,-9.643899682685258e-24,-9.643894961062752e-24,-9.643904699023712e-24,-9.643913576957463e-24
0.15,-1.077707672774439e-48,-6.931890315157198e-51,-6.93187798635544e-51,-6.931882839318343e-51,-1.923124300419426e-50,-3.2135838079922444e-36,-6.931878671415245e-51,-6.931873580677111e-51,-6.931884079910222e-51,-6.93189365188773e-51
0.2,-2.7234795098435884e-22,-1.1366953687263231e-73,-8.688433523707502e-89,-3.220136865322984e-79,-1.4128327638042168e-23,-2.1193200921126383e-14,-2.372402285710488e-38,-4.681385892864305e-75,-2.5353215945762706e-55,-6.919718462650198e-89
0.25,-9.620278251933483e-07,-1.404450817143337e-39,-2.4887608932955074e-51,-1.04567610672625e-43,-2.2539128475357904e-07,-0.00194107106122189,-1.0749574399953497e-15,-1.1580975546169742e-40,-9.868284454210547e-27,-8.244540888812907e-84
0.3,-0.047331088193334855,-2.420443648068375e-16,-4.863414739345118e-24,-4.715828445434826e-19,-0.049937077854310674,-0.028498138086063697,-0.0006764444819587037,-3.978815485138665e-17,-5.334432400994643e-09,-4.2535900962681493e-47
0.35,-0.08766532338503782,-0.0005947878261695788,-1.3198889462734684e-07,-2.954090317393166e-05,-0.049992044219772463,-0.3147319899772897,-0.005911751800622538,-0.00018984554354850905,-0.040047252395697105,-3.0477739199757807e-21
0.4,-0.1490349978795411,-0.12659222832608766,-0.04976479766303721,-0.06500649061943595,-0.1002351474262447,-0.6434750081486119,-0.07718085376590286,-0.01490803634170932,-4.175372127701331e-06,-3.0328282248880805e-06
0.45,-0.40676267033533126,-0.16602629098830135,-0.0809835545946479,-0.12943845611305257,-0.14327292466034838,-0.7038509783244774,-0.19990903856075848,-0.0027163630893740996,-0.0027246117543479383,-0.04191477558017141
