RMSD,Trial 01,Trial 02,Trial 03,Trial 04,Trial 05,Trial 06,Trial 07,Trial 08,Trial 09,Trial 10
1.75,-2.0392267369425774,-2.6669199724674186,-0.037091542397843284,-2.5239927827452244,-1.4855412070212106,-1.2388979975451813,-0.22528421439172996,-0.32655168987640654,-1.1044385314585043,-0.2592036505499334
1.8,-2.0672661305206974,-2.95531272634993,-0.17744224051909527,-2.3686731609461,-1.158383587926268,-1.2907115296526463,-0.13496894175424634,-0.31948482656256316,-0.8826112426588983,-0.3838955896212049
1.85,-2.4058571102291713,-3.1719234156757365,-0.27890928783743224,-2.2857868433522706,-0.9728909980947691,-1.1764173136429463,-0.22555739519958432,-0.6717138466331128,-0.962077439952474,-0.27267646126643247
1.9,-2.570965562178753,-3.380404956144121,-0.2684345614862141,-2.388417821333467,-0.882297308203164,-1.1651153408423156,-0.06267944926228634,-0.65283416790491,-1.2831950094081968,-0.25737121657467377
1.95,-2.4832213203657187,-3.322949830616997,-0.32582191247186837,-2.24111934862335,-1.0837495191811037,-1.236043490636381,-0.24392226846594212,-0.915869928040903,-1.4864039045490238,-0.1430457661344443
2.0,-2.6511537771711904,-3.3340061083253087,-0.26288031625732994,-2.032743741711162,-0.9901971526961177,-1.0209042170329496,-0.06144632683303248,-1.2481868089572201,-1.5912771082924173,-0.23018341305481757
2.05,-2.7028666528098446,-3.250595927342606,-0.43430713572672824,-1.954264720384146,-0.9373487447323531,-1.2580646665280726,-0.10439877457543666,-1.3941820878923468,-1.7462590440716168,-0.19470135334064326
2.1,-2.72521110702239,-3.295164702555076,-0.3506266799527695,-1.9019909517570848,-0.8309475928022072,-1.170678228723399,-0.2901683852596031,-1.669475568453582,-1.936341892248063,-0.34183055365982695
2.15,-2.7752976656713675,-3.1467191412314524,-0.4505352363949775,-1.726625301336031,-1.1476963587845745,-1.0646675433293078,-0.38250443034655995,-1.8623201572060923,-1.9723379901169433,-0.1494778193668143
2.2,-2.726752008097057,-3.173452939690611,-0.45926931493569184,-1.8330445124989285,-1.1369257927473932,-1.3848482443722065,-0.5089141807578565,-2.090460625906056,-2.120806243469854,-0.26823149461892215
2.25,-2.685872549150906,-3.045818928852154,-0.4129509958774212,-1.6603647290398642,-1.2127272127599975,-1.169940554720439,-0.6518677743694522,-2.1536394032400246,-2.222074426121028,-0.14034685642661657
2.3,-2.5713599243525143,-2.747201035158937,-0.5983923155454354,-1.681696470932632,-1.300843836720908,-0.9693287583174769,-0.6193768143406323,-2.2873917483140223,-2.1412688615556195,-0.19866728055501928
2.35,-2.6943256060309926,-2.704972151808154,-0.675661375634763,-1.5727267980058517,-1.3885808694987127,-1.1645878275045327,-0.9201331034685467,-2.426717661865138,-2.386195253212783,-0.17070178759604684
2.4,-2.6400232045697636,-2.4807580573589525,-0.8992935082090847,-1.7180225450963913,-1.6736226097556894,-1.0798080978617663,-0.9680152437382096,-2.6245329777039914,-2.4280888612367213,-0.14958025478064713
2.45,-2.578665919446382,-2.359838888288518,-1.0343830983099918,-1.584981086308145,-1.6440056246617203,-1.079812603913706,-1.2654894684390856,-2.756971650362961,-2.4514313131619527,-0.14255323127200975
2.5,-2.5094859300467434,-2.290186234401623,-1.0823675050186594,-1.5065375339753728,-1.7206730218279214,-0.9450305261846248,-1.3192894503957826,-2.849028660329424,-2.609898807608352,-0.27450354386593856
2.55,-2.2819031557784073,-2.305688186021275,-1.1254865401913885,-1.2923249759278537,-1.8579792738229433,-1.113052212273217,-1.4002787341232794,-2.959535729859161,-2.4799132884163684,-0.2921416262756303
2.6,-2.2669601718810126,-2.117099791807056,-1.2737855031540206,-1.2766975955643454,-1.9797465414880202,-1.1370943277450862,-1.8487002445706375,-3.118528692726476,-2.4434356725042115,-0.4068110996409044
2.65,-2.178834427243251,-1.9083250417745177,-1.4549033959214284,-1.3308329338557494,-1.7458060778145568,-0.9033957323757188,-1.8852705630413416,-2.8891482598095606,-2.577089012510019,-0.34085836780349843
2.7,-2.1710089776584884,-1.8814347083873384,-1.525721312405801,-1.259412680989255,-1.8623497720606705,-0.9725823191593057,-2.262757765660963,-3.2190062520124654,-2.2639196002744453,-0.48904706428233313
2.75,-2.2318891230104305,-1.6895217196396195,-1.364572724986771,-1.2373282404131623,-1.8612568218361139,-0.9260076895874301,-2.458628132103262,-3.215155838287873,-2.244267963922053,-0.41052897057953885
2.8,-2.241508738171549,-1.6125085537128294,-1.564318684935773,-1.3345713399605357,-1.8407874298016471,-0.6785102997540133,-2.394980138893853,-3.2085362853043526,-2.1822453117100893,-0.5264139230598157
2.85,-2.1552349305828202,-1.6154396105602393,-1.5306585855796608,-1.2893308616183232,-1.858255331640496,-0.7784959219256584,-2.4617956696990766,-3.1198019189943773,-1.928301124338106,-0.3980274731419162
2.9,-2.0882114684915396,-1.5585869102824625,-1.528247990718947,-1.2720446925207352,-1.8214485332885693,-0.6303285206382356,-2.63445488593299,-3.2802417078254127,-1.7267002401070912,-0.30499207596907446
2.95,-2.080614518809448,-1.2427652393468356,-1.5219166891747105,-1.6157689575193621,-1.7719072226258556,-0.5743825544381109,-2.731028207491738,-3.407848852235302,-1.8714573240974446,-0.2734129410300019
