RMSD,Trial 01,Trial 02,Trial 03,Trial 04,Trial 05,Trial 06,Trial 07,Trial 08,Trial 09,Trial 10
0.0,-0.04999999999993107,-0.04999999999992477,-0.04999999999993064,-0.04999999999992943,-0.04999999999992391,-0.04999999999993718,-0.04999999999992767,-0.04999999999993432,-0.04999999999992855,-0.049999999999927575
0.05,-1.8633420559408414e-07,-1.8633427472750121e-07,-1.8633421045543694e-07,-1.8633422399368923e-07,-1.8633428400989663e-07,-1.8633413548534307e-07,-1.863342433543675e-07,-1.8633416872526866e-07,-1.8633423362047525e-07,-1.8633424435113017e-07
0.1,-9.643909371149932e-24,-9.643916527287994e-24,-9.643909874358298e-24,-9.64391127572951e-24,-9.643917488127414e-24,-9.643902114057067e-24,-9.64391327979183e-24,-9.643905554786389e-24,-9.643912272217394e-24,-9.643913382968811e-24
0.15,-6.93188911728538e-51,-6.931896954228806e-51,-6.93188965983258e-51,-6.931891170757902e-51,-6.931897868819679e-51,-6.931881328890562e-51,-6.931893331490821e-51,-6.93188500257303e-51,-6.931892245147494e-51,-6.93189344273349e-51
0.2,-6.919712427133833e-89,-5.205029523775806e-29,-6.919713149259509e-89,-1.4057355981491212e-50,-6.182061742390271e-50,-2.256243897685641e-29,-9.726671833184227e-56,-6.919706950488358e-89,-6.919716590290884e-89,-4.679533263197549e-59
0.25,-1.4490112603683963e-68,-3.1020395281884375e-10,-4.1741809146073345e-106,-1.546493416267202e-23,-4.2162003615113465e-23,-1.9622484605619776e-10,-5.08091378143526e-27,-1.3271169797301938e-65,-1.9656927212334758e-67,-2.843301199852013e-29
0.3,-5.541163370071574e-36,-0.029550036099909128,-5.372164828558995e-64,-2.4343482850376463e-07,-4.396859743855202e-07,-0.02370063062543125,-3.774940488806645e-09,-7.1130518724740875e-34,-4.0796372438045683e-35,-2.622949630872478e-10
0.35,-2.9428498309967254e-14,-0.038003720934728105,-9.602506017486295e-33,-0.10010134275663808,-0.10036416603266549,-3.975610217887857e-05,-0.0680865636305069,-5.552967777624369e-13,-1.2248995474367938e-13,-0.04149436023670048
0.4,-0.0021705742510494765,-0.09131250094053528,-2.389942873641084e-12,-0.1014786425428416,-0.21246826394789814,-0.01213117824342333,-0.40638761404625356,-0.0076690969989897054,-0.005374256505739432,-0.01871352253587271
0.45,-0.06124923315950947,-0.20159651931269085,-0.009786652700596848,-0.23302946396236823,-0.39680500163359667,-0.049616276011016425,-0.642051245719507,-0.07751579574220904,-0.10535887808930577,-0.18237334690133272
0.5,-0.16449078438646875,-0.10675873377821007,-0.14394331763902493,-0.36322461507094883,-0.49965521091891596,-0.23155805357648057,-1.1504500773264004,-0.01527681852418371,-0.09029469027472148,-0.09671301843186503
0.55,-0.11792636889317844,-0.3748269426217501,-0.21418619214456758,-0.5364331176562296,-0.5809635334169555,-0.30752186564051087,-1.2180516842475027,-0.11258103677314302,-0.27011543574488966,-0.05346823089814771
0.6,-0.3075601887611507,-0.4021651510307938,-0.2826966224420002,-0.7698390331684306,-1.2735433388213617,-0.35266986729712335,-1.4727936983683736,-0.11501113134675846,-0.1814042472276224,-0.2806850269103203
0.65,-0.32278766858487673,-0.24901884054031775,-0.5275337781439481,-0.9112864069780174,-1.6895820168868945,-0.6120818046830936,-1.9381871577150125,-0.24150748267352518,-0.21645906885211513,-0.2900764617989167
0.7,-0.6234474330415303,-0.3578221285175904,-0.48713771368761793,-0.7780340755293168,-1.8773649601721296,-0.595524797089889,-1.7984913877083817,-0.3533830911012741,-0.29049639105944325,-0.2700634855644285
0.75,-0.5265989088200596,-0.5960740762838163,-0.7297337204363712,-0.8351377257216402,-2.330640697126149,-0.7701492492348606,-1.7531623895716317,-0.40921560637605614,-0.39615711472546333,-0.6106817846816464
0.8,-0.7749125084472698,-0.5769602721559088,-0.8927522963834533,-0.9509521640295534,-2.60239039013866,-0.8110003399776351,-1.7476319774869251,-0.4229094935935388,-0.4232380074868065,-0.6252042907595822
